time,open,high,low,close,Volume,Volume MA
1578447000,146.91,146.96,145.31,145.61,17231.23087,14781.434528500005
1578448800,145.65,146.42,144.86,144.91,14940.49932,14278.501064500006
1578450600,144.93,145.79,144.13,144.54,13698.49655,14455.994632000005
1578452400,144.53,145.04,143.68,144.03,14530.06908,14709.029215500002
1578454200,144.01,145.12,143.88,144.48,9040.1288,14579.875566500003
1578456000,144.54,145.22,144.54,145,7541.06233,14489.350404500005
1578457800,145.01,145.2,144.74,145.03,8263.61355,13949.828633000003
1578459600,145.01,145.25,144.55,144.86,5076.7467,13347.158031500003
1578461400,144.82,145.11,144.57,144.8,5531.53777,12689.445991500002
1578463200,144.8,145.14,144.6,145.12,5960.8514,12614.905920500003
1578465000,145.06,145.21,144.69,145.11,7061.24122,12319.036401500003
1578466800,145.12,145.18,144.73,144.79,4532.92259,11914.964325500003
1578468600,144.78,144.81,142.68,143.56,19884.29575,12497.901771000003
1578470400,143.53,144,142.97,143.65,9028.90284,12432.713337000003
1578472200,143.68,144.05,143.54,143.87,5016.69803,12437.210941500003
1578474000,143.87,144.03,143.01,143.72,5832.61503,12537.57644
1578475800,143.72,143.74,143,143.31,4307.88878,12359.908645500003
1578477600,143.31,143.97,143.04,143.68,4732.39737,11160.970070500003
1578479400,143.68,144.5,143.67,143.89,4539.36409,9907.151157000002
1578481200,143.9,144.43,143.79,144.29,4176.11633,8546.333920000001
1578483000,144.28,144.28,143.43,143.5,3662.87696,7867.916224500002
1578484800,143.52,143.69,143.05,143.54,6073.16819,7424.5496680000015
1578486600,143.54,143.63,142.11,142.36,10295.6823,7254.408955500001
1578488400,142.4,142.47,140.51,142.27,20991.34546,7577.472774500001
1578490200,142.28,143.48,142.17,143.06,19431.22446,8097.0275575000005
1578492000,143.05,143.07,140.87,141.63,16756.74876,8557.811879
1578493800,141.66,142.29,141.58,142.05,8914.86837,8590.37462
1578495600,142.06,142.06,141.05,141.1,9279.08182,8800.491376000002
1578497400,141.09,142.35,140.39,141.42,16411.16496,9344.472735500001
1578499200,141.42,141.91,140.12,140.12,13626.20632,9727.7404815
1578501000,140.12,141.07,138,138.81,55759.70716,12162.663778500002
1578502800,138.85,139,137.71,138.97,21710.94449,13021.564873500001
1578504600,138.94,139.41,138.7,138.78,10785.98817,12566.649494500001
1578506400,138.78,139.18,138.54,138.83,5697.19074,12400.063889500001
1578508200,138.81,140,138.6,139.36,8689.17694,12583.687835
1578510000,139.39,139.71,138.38,138.56,6882.82879,12636.198523000003
1578511800,138.58,139.03,137.84,137.84,12229.23083,13032.2656255
1578513600,137.89,138.3,137.03,138.18,18373.78086,13714.3348
1578515400,138.2,139.56,138.16,139.14,13286.32068,14151.682629500001
1578517200,139.14,139.74,138.56,139.35,7278.97571,14306.825598500003
1578519000,139.34,139.61,138.85,139.18,3879.13084,14317.638292500002
1578520800,139.19,139.19,138.6,138.69,5077.13496,14267.836631000002
1578522600,138.69,140.59,138.61,140.48,3453.2395,13925.714491000002
1578524400,140.45,141.32,140.02,141.3,6541.22185,13203.208310500002
1578526200,141.29,141.5,140.44,140.72,4732.28782,12468.261478500002
1578528000,140.76,140.79,139.5,140.1,9636.75894,12112.261987500004
1578529800,140.1,140.39,139.57,139.89,6644.16939,11998.727038500003
1578531600,139.91,140.61,139.68,140.61,5270.45245,11798.295570000004
1578533400,140.6,141.5,140.6,140.97,6962.22705,11325.848674500003
1578535200,140.96,141.1,140.59,140.71,3503.26138,10819.701427500004
1578537000,140.71,140.74,140.28,140.4,4215.40746,8242.486442500003
1578538800,140.4,140.41,139.43,139.82,6960.5785,7504.968143000004
1578540600,139.84,140.23,139.56,139.94,4852.29284,7208.283376500005
1578542400,139.96,140.12,139.57,139.62,3692.37271,7108.042475000005
1578544200,139.58,140.39,139.57,139.98,4811.41237,6914.154246500005
1578546000,139.95,139.97,138.69,138.74,6011.63669,6870.594641500005
1578547800,138.73,139.47,138.69,139.16,6321.63583,6575.214891500005
1578549600,139.17,139.74,138.72,139.63,5862.266,5949.639148500006
